//npc_monster.txt¢IAthena 2006/05/31 19:42:58 (JST)

//ª±¨ã¤ÀÃþ³õ(xmas_dun02.gat)
//xmas_dun02.gat,0,0,0,0	monster	²¢»æ¤H	1246,20,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	ª±¨ã¤h§L	1248,35,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	¨¸´cÂ§²°	1249,50,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	¦B¼ÉÃM¤h	1251,1,3600000,1800000,0
//xmas_dun02.gat,0,0,0,0	monster	ºñ»æ¤H	1265,20,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	¥d­ÛÄ_Ä_	1515,1,1800000,900000,0

//ª±¨ã¤u¼t­Ü®w(xmas_dun01.gat)
//xmas_dun01.gat,0,0,0,0	monster	ªi§Q	1002,10,0,0,0
//xmas_dun01.gat,0,0,0,0	monster	ªiªi§Q	1031,20,0,0,0
//xmas_dun01.gat,0,0,0,0	monster	ªi§Q¤§¤ý	1090,1,1800000,900000,0
gl_prison1.gat,0,0,0,0	monster	¨¸´c¨ÏªÌ	1257,40,0,0,0

//§J¹p´µ¯Sº~©i ¦a¤U¤ô¹D(gl_sew01.gat)
gl_sew01.gat,0,0,0,0	monster	¥Õ«ÕÆF	1179,50,0,0,0
gl_sew01.gat,0,0,0,0	monster	¨÷¥ÒÂÎ	1194,10,0,0,0
gl_sew01.gat,0,0,0,0	monster	½¿½»¤}½b¤â	1253,30,0,0,0

//§J¹p´µ¯Sº~©i ¦a¤U¤ô¹D(gl_sew02.gat)
gl_sew02.gat,0,0,0,0	monster	ÂÅ¹«	1209,15,0,0,0
gl_sew02.gat,0,0,0,0	monster	½¿½»¤}½b¤â	1253,10,0,0,0
gl_sew02.gat,0,0,0,0	monster	ªê»h¤H	1206,40,0,0,0

//§J¹p´µ¯Sº~©i ¦a¤U¤ô¹D(gl_sew03.gat)
gl_sew03.gat,0,0,0,0	monster	¥v¥Å	1207,75,0,0,0
gl_sew03.gat,0,0,0,0	monster	ÂÅ¹«	1209,25,0,0,0
gl_sew03.gat,0,0,0,0	monster	½¿½»¤}½b¤â	1253,25,0,0,0

//§J¹p´µ¯Sº~©i ¦a¤U¤ô¹D(gl_sew04.gat)
gl_sew04.gat,0,0,0,0	monster	¬õ½¿½»	1111,10,0,0,0
gl_sew04.gat,0,0,0,0	monster	ªê»h¤H	1206,60,0,0,0
gl_sew04.gat,0,0,0,0	monster	½¿½»¤}½b¤â	1253,30,0,0,0

//§J¹p´µ¯Sº~©i ¼Ó±è±K¥Þ(gl_step.gat)
gl_step.gat,0,0,0,0	monster	¨¸´c½c	1191,20,0,0,0
gl_step.gat,0,0,0,0	monster	­·ÆF§Å®v	1263,30,0,0,0
gl_step.gat,0,0,0,0	monster	«ÕÆF¤}½b¤â	1276,30,0,0,0
gl_step.gat,0,0,0,0	monster	´cÆF	1192,30,0,0,0

//PvP : ¤T©úªv ©Ð¶¡(pvp_n_8-1.gat)
pvp_n_8-1.gat,0,0,0,0	monster	¶Â³D	1037,2,360000,180000,1
pvp_n_8-1.gat,0,0,0,0	monster	¤j¸}ºµ	1060,2,360000,180000,1

//PvP : ¹p¹FÂê©w ©Ð¶¡(pvp_n_8-2.gat)
pvp_n_8-2.gat,0,0,0,0	monster	ÂÅ¹«	1209,4,360000,180000,1

//PvP : ¥|³q¹D ©Ð¶¡(pvp_n_8-3.gat)
pvp_n_8-3.gat,0,0,0,0	monster	¥Õ«ÕÆF	1179,3,360000,180000,1
pvp_n_8-3.gat,0,0,0,0	monster	¥¨¤j¥Õ«ÕÆF	1186,2,360000,180000,1

//¤Ú¤£¨ä¥d ´ËªL(cmd_fild01.gat)
cmd_fild01.gat,0,0,0,0	monster	ªiªi§Q	1031,30,0,0,0
cmd_fild01.gat,0,0,0,0	monster	¬rÅ]Û£	1077,20,0,0,0
cmd_fild01.gat,0,0,0,0	monster	³¥½Þ	1166,30,0,0,0
cmd_fild01.gat,0,0,0,0	monster	Æs³½¤H	1271,60,0,0,0
cmd_fild01.gat,70,85,10,10	monster	ÂÅ¯ó	1079,2,1800000,900000,0
cmd_fild01.gat,170,335,20,20	monster	ÂÅ¯ó	1079,2,1800000,900000,0
cmd_fild01.gat,175,175,20,20	monster	ÂÅ¯ó	1079,1,1800000,900000,0
cmd_fild01.gat,325,200,10,10	monster	ÂÅ¯ó	1079,1,1800000,900000,0
cmd_fild01.gat,0,0,0,0	monster	ºñ¯ó	1080,5,1800000,900000,0
cmd_fild01.gat,325,200,10,10	monster	¥ú¨~¯ó	1083,1,1800000,900000,0

//«g«gÅ] ®üÃä(cmd_fild02.gat)
cmd_fild02.gat,279,78,200,40	monster	¥d¨º¦h´µ	1067,10,60000,0,0
cmd_fild02.gat,95,89,40,80	monster	¥d¨º¦h´µ	1067,5,180000,0,0
cmd_fild02.gat,0,0,0,0	monster	¥d©ÔÃÉ	1073,20,0,0,0
cmd_fild02.gat,0,0,0,0	monster	¨©´ßÅ]ÆF	1074,35,0,0,0
cmd_fild02.gat,85,85,80,80	monster	¨©´ßÅ]ÆF	1074,5,180000,0,0
cmd_fild02.gat,0,0,0,0	monster	©`¦N³¾	1254,30,0,0,0
cmd_fild02.gat,85,85,80,80	monster	©`¦N³¾	1254,2,60000,0,0
cmd_fild02.gat,200,130,300,100	monster	®ü¬P	1266,5,0,0,0
cmd_fild02.gat,85,100,80,100	monster	®ü¬P	1266,5,0,0,0
cmd_fild02.gat,0,0,0,0	monster	Æs³½¤H	1271,10,0,0,0
cmd_fild02.gat,0,0,0,0	monster	¬yª]	1313,1,0,0,0
cmd_fild02.gat,200,130,300,80	monster	®ü°\Ä_Ä_	1317,25,0,0,0
cmd_fild02.gat,85,85,80,80	monster	®ü°\Ä_Ä_	1317,2,180000,0,0
cmd_fild02.gat,0,0,0,0	monster	°à°s¥øÃZ	1391,20,0,0,0

//°ò¤D¨Ì ªh¿A¦a(cmd_fild03.gat)
cmd_fild03.gat,0,0,0,0	monster	ªiªi§Q	1031,10,0,0,0
cmd_fild03.gat,0,0,0,0	monster	µì¤ý	1089,1,1800000,1500000,0
cmd_fild03.gat,0,0,0,0	monster	ªê»h¤H	1206,70,0,0,0
cmd_fild03.gat,0,0,0,0	monster	³æ²´ÂÎ	1256,20,0,0,0
cmd_fild03.gat,0,0,0,0	monster	¥bÀs¤H	1262,1,3600000,2000000,0
cmd_fild03.gat,0,0,0,0	monster	ª½¤É¾÷­ô¥¬ÆF	1392,20,0,0,0
cmd_fild03.gat,146,191,0,0	monster	¥ú¨~¯ó	1083,1,1800000,900000,0
cmd_fild03.gat,237,275,5,5	monster	¥ú¨~¯ó	1083,1,1800000,900000,0
cmd_fild03.gat,355,235,5,5	monster	¥ú¨~¯ó	1083,1,1800000,900000,0

//«g«gÅ] ®üÃä(cmd_fild04.gat)
cmd_fild04.gat,0,0,0,0	monster	¥d©ÔÃÉ	1073,20,0,0,0
cmd_fild04.gat,0,0,0,0	monster	¨©´ßÅ]ÆF	1074,20,0,0,0
cmd_fild04.gat,0,0,0,0	monster	©`¦N³¾	1254,20,0,0,0
cmd_fild04.gat,210,130,350,140	monster	®ü¬P	1266,45,0,0,0
cmd_fild04.gat,296,311,100,100	monster	Æs³½¤H	1271,10,0,0,0
cmd_fild04.gat,93,222,100,100	monster	Æs³½¤H	1271,10,0,0,0
cmd_fild04.gat,0,0,0,0	monster	Æs³½¤H	1271,20,0,0,0
cmd_fild04.gat,210,130,350,140	monster	®üÃ¡	1323,20,0,0,0

//¤Ú¤£¨ä¥d ´ËªLÃä¬É(cmd_fild05.gat)
cmd_fild05.gat,0,0,0,0	monster	ªiªi§Q	1031,10,0,0,0
cmd_fild05.gat,206,98,40,100	monster	³Ê»h	1119,5,60000,0,0
cmd_fild05.gat,263,274,100,80	monster	³Ê»h	1119,10,60000,0,0
cmd_fild05.gat,0,0,0,0	monster	ªê»h¤H	1206,20,0,0,0
cmd_fild05.gat,0,0,0,0	monster	¦Ç´ËÆF	1215,30,0,0,0
cmd_fild05.gat,0,0,0,0	monster	³æ²´ÂÎ	1256,20,0,0,0
cmd_fild05.gat,125,110,100,100	monster	ºñ¯ó	1080,3,1800000,900000,0
cmd_fild05.gat,125,280,100,100	monster	ºñ¯ó	1080,2,1800000,900000,0
cmd_fild05.gat,300,330,60,50	monster	¶À¯ó	1081,3,1800000,900000,0
cmd_fild05.gat,320,190,50,60	monster	¶À¯ó	1081,3,1800000,900000,0
cmd_fild05.gat,70,165,10,10	monster	¥ú¨~¯ó	1083,1,1800000,900000,0

//­n¶ë³£¥« ¤s¯S¼Ö°Ò(¦èÃä)(cmd_fild06.gat)
cmd_fild06.gat,0,0,0,0	monster	¤gªi§Q	1113,20,0,0,0
cmd_fild06.gat,0,0,0,0	monster	¦Ç´ËÆF	1215,55,0,0,0
cmd_fild06.gat,100,265,10,40	monster	¤}½b­ô¥¬ÆF	1258,3,130000,0,0
cmd_fild06.gat,184,126,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,180000,0,0
cmd_fild06.gat,244,110,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,180000,0,0
cmd_fild06.gat,277,186,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,180000,0,0
cmd_fild06.gat,279,199,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,180000,0,0
cmd_fild06.gat,284,129,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,180000,0,0
cmd_fild06.gat,284,186,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,180000,0,0
cmd_fild06.gat,292,169,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,180000,0,0
cmd_fild06.gat,307,97,70,200	monster	¤}½b­ô¥¬ÆF	1258,7,0,0,0
cmd_fild06.gat,340,334,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,180000,0,0
cmd_fild06.gat,354,342,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,180000,0,0
cmd_fild06.gat,355,294,80,70	monster	¤}½b­ô¥¬ÆF	1258,7,0,0,0
cmd_fild06.gat,365,342,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,180000,0,0
cmd_fild06.gat,244,113,0,0	monster	¤ü§¯¤}½b¤â	1282,1,180000,0,0
cmd_fild06.gat,284,197,0,0	monster	¤ü§¯¤}½b¤â	1282,1,180000,0,0
cmd_fild06.gat,286,289,0,0	monster	¤ü§¯¤}½b¤â	1282,1,180000,0,0
cmd_fild06.gat,290,164,0,0	monster	¤ü§¯¤}½b¤â	1282,1,190000,0,0
cmd_fild06.gat,314,267,0,0	monster	¤ü§¯¤}½b¤â	1282,1,180000,0,0
cmd_fild06.gat,318,146,120,80	monster	¤ü§¯¤}½b¤â	1282,7,0,0,0
cmd_fild06.gat,357,299,80,70	monster	¤ü§¯¤}½b¤â	1282,5,0,0,0
cmd_fild06.gat,0,0,0,0	monster	³¾¤H«¢¤ñ	1376,1,1800000,900000,1
cmd_fild06.gat,85,375,20,20	monster	¶À¯ó	1081,3,1800000,900000,0

//µo¼Ö´µ ¿O¶ð®q(cmd_fild07.gat)
cmd_fild07.gat,100,175,60,90	monster	¥d©ÔÃÉ	1073,2,0,0,0
cmd_fild07.gat,240,107,40,90	monster	¥d©ÔÃÉ	1073,3,0,0,0
cmd_fild07.gat,104,180,40,90	monster	¨©´ßÅ]ÆF	1074,3,0,0,0
cmd_fild07.gat,239,105,40,90	monster	¨©´ßÅ]ÆF	1074,2,0,0,0
cmd_fild07.gat,0,0,0,0	monster	¤gªi§Q	1113,20,0,0,0
cmd_fild07.gat,101,176,60,90	monster	©`¦N³¾	1254,1,0,0,0
cmd_fild07.gat,204,317,60,60	monster	©`¦N³¾	1254,1,0,0,0
cmd_fild07.gat,241,106,40,90	monster	©`¦N³¾	1254,1,0,0,0
cmd_fild07.gat,323,310,60,60	monster	©`¦N³¾	1254,1,0,0,0
cmd_fild07.gat,102,177,60,90	monster	®ü¬P	1266,3,0,0,0
cmd_fild07.gat,242,108,40,90	monster	®ü¬P	1266,2,0,0,0

//­n¶ë³£¥« ¤s¯S¼Ö°Ò(ªFÃä)(cmd_fild08.gat)
cmd_fild08.gat,0,0,0,0	monster	¶Â³D	1037,3,0,0,0
cmd_fild08.gat,130,192,110,150	monster	¶Â³D	1037,15,0,0,0
cmd_fild08.gat,326,200,50,200	monster	¶Â³D	1037,2,0,0,0
cmd_fild08.gat,0,0,0,0	monster	¤gªi§Q	1113,10,0,0,0
cmd_fild08.gat,326,200,50,200	monster	ªd¤H	1165,15,0,0,0
cmd_fild08.gat,0,0,0,0	monster	¦Ç´ËÆF	1215,25,0,0,0
cmd_fild08.gat,104,313,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,150000,0,0
cmd_fild08.gat,130,192,110,150	monster	¤}½b­ô¥¬ÆF	1258,5,0,0,0
cmd_fild08.gat,177,210,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,150000,0,0
cmd_fild08.gat,182,205,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,150000,0,0
cmd_fild08.gat,194,291,25,40	monster	¤}½b­ô¥¬ÆF	1258,5,0,0,0
cmd_fild08.gat,37,129,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,150000,0,0
cmd_fild08.gat,41,126,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,150000,0,0
cmd_fild08.gat,55,45,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,150000,0,0
cmd_fild08.gat,58,40,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,150000,0,0
cmd_fild08.gat,73,132,40,100	monster	¤}½b­ô¥¬ÆF	1258,5,0,0,0
cmd_fild08.gat,80,348,60,40	monster	¤}½b­ô¥¬ÆF	1258,5,0,0,0
cmd_fild08.gat,98,307,0,0	monster	¤}½b­ô¥¬ÆF	1258,1,150000,0,0
cmd_fild08.gat,0,0,0,0	monster	·àølÃ~	1259,1,3600000,1800000,0
cmd_fild08.gat,127,279,30,50	monster	¤ü§¯¤}½b¤â	1282,7,60000,0,0
cmd_fild08.gat,130,192,110,150	monster	¤ü§¯¤}½b¤â	1282,7,0,0,0
cmd_fild08.gat,146,136,30,80	monster	¤ü§¯¤}½b¤â	1282,7,0,0,0
cmd_fild08.gat,146,136,30,90	monster	¤ü§¯¤}½b¤â	1282,7,0,0,0
cmd_fild08.gat,150,320,0,0	monster	¤ü§¯¤}½b¤â	1282,3,190000,0,0
cmd_fild08.gat,157,329,0,0	monster	¤ü§¯¤}½b¤â	1282,3,190000,0,0
cmd_fild08.gat,173,168,0,0	monster	¤ü§¯¤}½b¤â	1282,3,190000,0,0
cmd_fild08.gat,175,367,0,0	monster	¤ü§¯¤}½b¤â	1282,3,190000,0,0
cmd_fild08.gat,178,363,0,0	monster	¤ü§¯¤}½b¤â	1282,3,190000,0,0
cmd_fild08.gat,195,174,0,0	monster	¤ü§¯¤}½b¤â	1282,3,190000,0,0
cmd_fild08.gat,272,175,40,2	monster	¤ü§¯¤}½b¤â	1282,5,60000,0,0
cmd_fild08.gat,326,200,50,200	monster	¤ü§¯¤}½b¤â	1282,15,0,0,0
cmd_fild08.gat,52,238,0,0	monster	¤ü§¯¤}½b¤â	1282,3,190000,0,0
cmd_fild08.gat,53,248,0,0	monster	¤ü§¯¤}½b¤â	1282,3,190000,0,0
cmd_fild08.gat,73,132,40,100	monster	¤ü§¯¤}½b¤â	1282,7,0,0,0
cmd_fild08.gat,80,135,20,20	monster	¶À¯ó	1081,3,1800000,900000,0
cmd_fild08.gat,0,0,0,0	monster	¶À¯ó	1081,5,1800000,900000,0

//­n¶ë³£¥« ¤s¯S¼Ö°Ò(«nÃä)(cmd_fild09.gat)
cmd_fild09.gat,0,0,0,0	monster	¨rÆN	1009,40,0,0,0
cmd_fild09.gat,0,0,0,0	monster	¬r³D	1030,20,0,0,0
cmd_fild09.gat,0,0,0,0	monster	ºñ»aÃÇ	1042,20,0,0,0
cmd_fild09.gat,0,0,0,0	monster	¤gªi§Q	1113,20,0,0,0
cmd_fild09.gat,0,0,0,0	monster	³L°C	1127,3,0,0,0
cmd_fild09.gat,143,320,50,50	monster	½¿½»¤}½b¤â	1253,2,180000,90000,0

//¥_Ãä ¬}¥Þ ¿c¦w¹F(beach_dun2.gat)
beach_dun2.gat,0,0,0,0	monster	®ü¸ª	1068,15,0,0,0
beach_dun2.gat,0,0,0,0	monster	©`§QÂÎ	1255,5,0,0,0
beach_dun2.gat,0,0,0,0	monster	¨¸´c¼¯¦ã	1274,30,0,0,0
beach_dun2.gat,0,0,0,0	monster	ÄÁ¨Å¥¨¥Û©Ç	1278,40,0,0,0
beach_dun2.gat,0,0,0,0	monster	¤T¸­ÂÎ	1279,20,0,0,0

//ªFÃä ¬}¥Þ °¨§^(beach_dun3.gat)
beach_dun3.gat,0,0,0,0	monster	¹F©Ôµì	1034,55,0,0,0
beach_dun3.gat,0,0,0,0	monster	¨¸Àe­¹¤H³½	1064,30,0,0,0
beach_dun3.gat,0,0,0,0	monster	®ü¸ª	1068,30,0,0,0
beach_dun3.gat,0,0,0,0	monster	©`§QÂÎ	1255,1,0,0,0
beach_dun3.gat,0,0,0,0	monster	±ö¯Ç®ü¸ª	1216,1,0,0,0

//¦èÃä ¬}¥Þ ¥[ÅS(beach_dun.gat)
beach_dun.gat,0,0,0,0	monster	±ö§ù²ï	1148,20,0,0,0
beach_dun.gat,0,0,0,0	monster	±ö¯Ç®ü¸ª	1216,5,0,0,0
beach_dun.gat,0,0,0,0	monster	©`§QÂÎ	1255,15,0,0,0
beach_dun.gat,0,0,0,0	monster	³æ²´ÂÎ	1256,15,0,0,0
beach_dun.gat,0,0,0,0	monster	¤H³½¤h§L	1264,3,0,0,0

//§J¯S ´ËªL(gef_fild12.gat)
gef_fild12.gat,0,0,0,0	monster	ªiªi§Q	1031,20,0,0,0
gef_fild12.gat,0,0,0,0	monster	¤j©ò¤ü§¯	1133,30,0,0,0
gef_fild12.gat,0,0,0,0	monster	îÏÀY¤ü§¯	1134,30,0,0,0
gef_fild12.gat,0,0,0,0	monster	¨ëÁè¤ü§¯	1135,30,0,0,0
gef_fild12.gat,0,0,0,0	monster	¤ü§¯¤}½b¤â	1282,40,0,0,0
gef_fild12.gat,0,0,0,0	monster	¤ü§¯­º»â	1296,1,0,0,0

//©Æ¥ß¯SÂ÷¨È(gef_fild13.gat)
gef_fild13.gat,0,0,0,0	monster	§J·ç¦Ì	1018,30,0,0,0
gef_fild13.gat,0,0,0,0	monster	ªiªi§Q	1031,20,0,0,0
gef_fild13.gat,0,0,0,0	monster	½½¤û	1094,15,0,0,0

//¦èÃä Ã~¤H§ø¸¨(gef_fild14.gat)
gef_fild14.gat,0,0,0,0	monster	Ã~¤H¾Ô¤h	1023,20,0,0,0
gef_fild14.gat,0,0,0,0	monster	Ã~¤H­^¶¯	1087,1,3600000,1800000,0
gef_fild14.gat,0,0,0,0	monster	Ã~¤H¤}½b¤â	1189,30,0,0,0
gef_fild14.gat,0,0,0,0	monster	Ã~¤H¾Ô¤hªø	1213,60,0,0,0
gef_fild14.gat,0,0,0,0	monster	Ã~¤H¤k¾Ô¤h	1273,40,0,0,0

//¦a¤U¤u·| ±K¥Þ(gld_dun01.gat)
gld_dun01.gat,0,0,0,0	monster	¬y®ö¤§¯T	1092,1,14400000,7200000,1
gld_dun01.gat,0,0,0,0	monster	ªê¤ý	1115,1,28800000,7200000,1
gld_dun01.gat,0,0,0,0	monster	¨¸Àe¾Ô¤hªø	1290,10,0,0,0
gld_dun01.gat,0,0,0,0	monster	¨g¼É¤p¤g¤H	1301,20,0,0,0
gld_dun01.gat,0,0,0,0	monster	¨g¼É¤ë©]¿ß	1307,3,1200000,0,0
gld_dun01.gat,0,0,0,0	monster	¤ü§¯­º»â	1309,10,0,0,0

//¦a¤U¤u·| ±K¥Þ(gld_dun02.gat)
gld_dun02.gat,0,0,0,0	monster	¦ºÆF	1046,1,28800000,7200000,1
gld_dun02.gat,0,0,0,0	monster	¨g¼ÉÁ®½¸	1294,5,0,0,0
gld_dun02.gat,0,0,0,0	monster	ì¦¸Í¨kÀï	1295,3,0,0,0
gld_dun02.gat,0,0,0,0	monster	¨g¼É¸Á§L	1303,10,0,0,0
gld_dun02.gat,0,0,0,0	monster	¨g¼É»jµï	1304,10,0,0,0
gld_dun02.gat,0,0,0,0	monster	¨g¼É¸¼°G	1305,5,0,0,0

//¦a¤U¤u·| ±K¥Þ(gld_dun03.gat)
gld_dun03.gat,0,0,0,0	monster	ÃÆ¦Z	1147,1,28800000,72000000,0
gld_dun03.gat,0,0,0,0	monster	¨g¼ÉÃÆ¦Z	1289,3,1200000,0,0
gld_dun03.gat,0,0,0,0	monster	¨g¼É§J·ç¦Ì	1293,20,0,0,0
gld_dun03.gat,0,0,0,0	monster	¨g¼ÉºñºøÂÎ	1300,20,0,0,0
gld_dun03.gat,0,0,0,0	monster	¨g¼É¤j¸}ºµ	1306,20,0,0,0
gld_dun03.gat,0,0,0,0	monster	¨g¼É³¥½Þ	1311,10,0,0,0

//¦a¤U¤u·| ±K¥Þ(gld_dun04.gat)
gld_dun04.gat,0,0,0,0	monster	«ÕÆFªi§Q	1120,1,14400000,7200000,1
gld_dun04.gat,0,0,0,0	monster	¶Â·t¤§¤ý	1272,1,28800000,7200000,1
gld_dun04.gat,0,0,0,0	monster	¨g¼É´cÆF	1291,20,0,0,0
gld_dun04.gat,0,0,0,0	monster	¨g¼É¤p´cÅ]	1292,20,0,0,0
gld_dun04.gat,0,0,0,0	monster	»G«Í­º»â	1298,20,0,0,0
gld_dun04.gat,0,0,0,0	monster	°g¤Û¤§¤ý	1302,1,1200000,0,0

//¯QÀt®q(tur_dun01.gat)
tur_dun01.gat,0,0,0,0	monster	¹F©Ôµì	1034,10,0,0,0
tur_dun01.gat,0,0,0,0	monster	³æ²´ÂÎ	1256,15,0,0,0
tur_dun01.gat,0,0,0,0	monster	ªG¾ðÀt	1314,10,0,0,0
tur_dun01.gat,0,0,0,0	monster	¨ë§À»f¸»	1321,25,0,0,0
tur_dun01.gat,0,0,0,0	monster	¼uÂ®¨ß	1322,25,0,0,0

//¯QÀt®q  ±K¥Þ(tur_dun02.gat)
tur_dun02.gat,0,0,0,0	monster	³æ²´ÂÎ	1256,15,0,0,0
tur_dun02.gat,0,0,0,0	monster	ªG¾ðÀt	1314,40,0,0,0
tur_dun02.gat,0,0,0,0	monster	©¥¥ÛÀt	1316,40,0,0,0
tur_dun02.gat,0,0,0,0	monster	¤ôÆFÀt	1319,20,0,0,0

//¨}Àt§ø(tur_dun03.gat)
tur_dun03.gat,0,0,0,0	monster	ªG¾ðÀt	1314,15,0,0,0
tur_dun03.gat,0,0,0,0	monster	­·ÆFÀt	1315,35,0,0,0
tur_dun03.gat,0,0,0,0	monster	¤õµKÀt	1318,10,0,0,0
tur_dun03.gat,0,0,0,0	monster	¤ôÆFÀt	1319,40,0,0,0

//ÂÂ¨}®c(tur_dun04.gat)
tur_dun04.gat,0,0,0,0	monster	¨¸Àe®ö¤H	1208,5,0,0,0
tur_dun04.gat,100,92,40,40	monster	¨¸Àe®ö¤H	1208,2,60000,30000,0
tur_dun04.gat,100,92,20,20	monster	¯QÀt±N­x	1312,1,3600000,7200000,0
tur_dun04.gat,0,0,0,0	monster	ªG¾ðÀt	1314,4,0,0,0
tur_dun04.gat,0,0,0,0	monster	­·ÆFÀt	1315,35,0,0,0
tur_dun04.gat,100,92,40,40	monster	­·ÆFÀt	1315,6,120000,60000,0
tur_dun04.gat,0,0,0,0	monster	¤õµKÀt	1318,30,0,0,0
tur_dun04.gat,100,92,40,40	monster	¤õµKÀt	1318,3,120000,60000,0
tur_dun04.gat,0,0,0,0	monster	¤ôÆFÀt	1319,10,0,0,0
tur_dun04.gat,100,92,40,40	monster	¤ôÆFÀt	1319,5,120000,60000,0

//¦a¤U ªh¿A¦a±a(tur_dun05.gat)
tur_dun05.gat,0,0,0,0	monster	ªG¾ðÀt	1314,3,20000,0,0
tur_dun05.gat,0,0,0,0	monster	­·ÆFÀt	1315,1,20000,0,0
tur_dun05.gat,0,0,0,0	monster	¤ôÆFÀt	1319,5,30000,0,0

//¿Õ¥iÃ¹¼w(mag_dun02.gat)
mag_dun02.gat,0,0,0,0	monster	¤õµK§¯	1367,20,600000,300000,0
mag_dun02.gat,0,0,0,0	monster	¤C±m¹ÚÆL	1379,30,600000,300000,0
mag_dun02.gat,0,0,0,0	monster	¨ªµK¤p´cÅ]	1382,10,600000,300000,0
mag_dun02.gat,0,0,0,0	monster	¤C±m­¸Às	1384,10,600000,300000,0
mag_dun02.gat,0,0,0,0	monster	¤C±m¦aÀs	1385,10,600000,300000,0
mag_dun02.gat,0,0,0,0	monster	¨Fºz¬rÃÈ	1387,20,600000,300000,0

//¿Õ¥iÃ¹¼w(mag_dun01.gat)
mag_dun01.gat,0,0,0,0	monster	º²©¥¥¨¥Û	1366,20,300000,150000,0
mag_dun01.gat,0,0,0,0	monster	¤õµK§¯	1367,20,0,0,0
mag_dun01.gat,0,0,0,0	monster	Ãzª¢³¥ºµ	1381,10,0,0,0
mag_dun01.gat,0,0,0,0	monster	Ãzª¢½¿½»	1383,30,0,0,0
mag_dun01.gat,0,0,0,0	monster	¥d¯E	1072,20,0,0,0

//º¸ÁÚ´µ Âr¹p¼w(yuno_fild04.gat)
yuno_fild04.gat,0,0,0,0	monster	ªi§Q	1002,60,0,0,0
yuno_fild04.gat,0,0,0,0	monster	ÂÎ¸º	1008,10,0,0,0
yuno_fild04.gat,0,0,0,0	monster	¨rÆN	1009,20,0,0,0
yuno_fild04.gat,0,0,0,0	monster	¤gªi§Q	1113,40,0,0,0
yuno_fild04.gat,0,0,0,0	monster	ªi§Q¤§¤ý	1090,1,1800000,900000,0
yuno_fild04.gat,0,0,0,0	monster	¬õ¯ó	1078,10,1800000,900000,0
yuno_fild04.gat,0,0,0,0	monster	ºñ¯ó	1080,10,1800000,900000,0
yuno_fild04.gat,0,0,0,0	monster	¶À¯ó	1081,10,1800000,900000,0

//º¸ÁÚ´µ Âr¹p¼w(yuno_fild03.gat)
yuno_fild03.gat,0,0,0,0	monster	¨¸´c¦V¤é¸ª	1368,15,0,0,0
yuno_fild03.gat,0,0,0,0	monster	ªi§Q	1002,30,0,0,0
yuno_fild03.gat,0,0,0,0	monster	¤gªi§Q	1113,40,0,0,0
yuno_fild03.gat,0,0,0,0	monster	ªiªi§Q	1031,50,0,0,0
yuno_fild03.gat,0,0,0,0	monster	¦Bªi§Q	1242,20,0,0,0
yuno_fild03.gat,80,140,100,40	monster	¶Â³D	1037,1,0,0,0
yuno_fild03.gat,0,0,0,0	monster	¬õ¯ó	1078,15,1800000,900000,0
yuno_fild03.gat,0,0,0,0	monster	¶À¯ó	1081,20,1800000,900000,0
yuno_fild03.gat,135,325,10,10	monster	ÂÅ¯ó	1079,2,1800000,900000,0
yuno_fild03.gat,295,230,10,10	monster	ÂÅ¯ó	1079,2,1800000,900000,0
yuno_fild03.gat,240,260,10,10	monster	¥ú¨~¯ó	1083,1,1800000,900000,0
yuno_fild03.gat,295,230,10,10	monster	¥ú¨~¯ó	1083,1,1800000,900000,0
yuno_fild03.gat,0,0,0,0	monster	¤Ñ¨Ïªi§Q	1096,1,3600000,1800000,0
yuno_fild03.gat,0,0,0,0	monster	´cÅ]ªi§Q	1582,1,3600000,1800000,0

//¦N ®ü¥ì¬¥ §O¹Ö(yuno_fild02.gat)
yuno_fild02.gat,0,0,0,0	monster	¥¨¶H¥ÒÂÎ	1494,40,0,0,0
yuno_fild02.gat,0,0,0,0	monster	ÂyÃÇ	1114,20,0,0,0
